accountsreceivableall,accountsreceivablecollections,accountsreceivableguest,accountsreceivableinsurance,accountsreceivablepatient,arcaptureratebybilling,arcaptureratebybillingdenominator,arcaptureratebybillingnumerator,arcaptureratebyorder,arcaptureratebyorderdenominator,arcaptureratebyordernumerator,contactlenscapturerate,contactlenscaptureratedenominator,contactlenscaptureratenumerator,contactlenssales,eyeglasscaptureratebybilling,eyeglasscaptureratebybillingdenominator,eyeglasscaptureratebybillingnumerator,eyeglasscaptureratebyorder,eyeglasscaptureratebyorderdenominator,eyeglasscaptureratebyordernumerator,medicalmanagementratio,medicalmanagementratiodenominator,medicalmanagementrationumerator,newpatientpercentage,newpatientpercentagedenominator,newpatientpercentagenumerator,patientage0to9,patientage100to109,patientage10to19,patientage110to119,patientage20to29,patientage30to39,patientage40to49,patientage50to59,patientage60to69,patientage70to79,patientage80to89,patientage90to99,patientgenderfemale,patientgendermale,patientgenderunknown,productionbooked,productionbookeddenominator,productionbookednumerator,productioncompleted,productioncompleteddenominator,productioncompletednumerator,ratio9921x,ratio9921xdenominator,ratio9921xnumerator,receiptsbyproviderall,receiptsbyprovidercollections,receiptsbyproviderguest,receiptsbyproviderinsurance,receiptsbyproviderpatient,salesbyproviderall,salesbyproviderguest,salesbyproviderinsurance,salesbyproviderpatient
196114.43,0,0,156967.76,39146.67,0.454545455,484,220,0.45631068,515,235,0.766871166,326,250,46754.93,0.385780886,858,331,0.388111888,858,333,0.416740088,1135,473,0.331809872,1094,363,53,0,133,0,123,171,220,316,241,148,56,7,841,625,3,0.837538462,1625,1361,0.734153846,1625,1193,0.810526316,190,154,256347.96,0,0,101339.59,155008.37,296378.14,0,194377.49,102000.65
197623.45,12470.92,0,156945.84,28206.69,0.653136531,542,354,0.663893511,601,399,0.672413793,174,117,34185.48,0.443089431,738,327,0.448509485,738,331,0.549514563,1030,566,0.272134203,1073,292,81,2,182,0,164,144,171,253,330,259,128,21,989,742,4,0.73204023,1392,1019,0.650143678,1392,905,0.224137931,116,26,396477.33,1062.33,711.28,168440.07,226263.65,330697.95,711.28,162243.22,166553.67
211218.86,12120.57,0,156930.68,42167.61,0.597110754,623,372,0.593307593,777,461,0.678733032,442,300,84184.54,0.207605344,1946,404,0.21377184,1946,416,0.664466447,2727,1812,0.129056047,2712,350,89,1,273,0,283,311,316,501,712,530,296,71,1947,1436,0,0.585876918,6061,3551,0.491008084,6061,2976,0.027070064,628,17,615589.92,1314.16,0,273731.64,340544.12,612926.96,0,436887.55,172510.86
171204.81,0,74.46,156917.75,14212.6,0.8,265,212,0.764119601,301,230,0.686792453,265,182,78119.73,0.253041363,411,104,0.265206813,411,109,0.012254902,408,5,0.820093458,428,351,9,0,34,1,144,153,107,84,75,11,2,0,370,249,1,0.569343066,822,468,0.532846715,822,438,0,6,0,383988.69,0,843,232345.54,150800.15,225613.23,917.46,246581.69,-21885.92
186854.16,3557.73,0,156850.08,26446.35,0.893401015,394,352,0.888619855,413,367,0.8,120,96,27087.91,0.349206349,630,220,0.349206349,630,220,0.282532239,853,241,0.352163462,832,293,41,0,82,0,127,110,136,163,206,111,29,7,634,378,0,0.748651564,1854,1388,0.590614887,1854,1095,1.086956522,46,50,286905.12,0,0,54814.18,232090.94,340848.61,0,151534.86,189540.41
190698.99,26039.8,0,156773.68,7885.51,0.4,590,236,0.398682043,607,242,0.75739645,169,128,41837.58,0.48,800,384,0.48,800,384,0.333622937,1151,384,0.202809482,1139,231,256,0,377,0,125,101,178,170,157,104,34,3,854,651,0,0.77901524,1706,1329,0.692262603,1706,1181,1.470588235,34,50,265317.48,956.57,0,121625.27,142735.64,318019.03,0,233810.57,79967.76
216750.54,17538.74,0,156453.16,42758.64,0.557142857,700,390,0.577344702,821,474,0.689826303,403,278,81634.67,0.241145833,1920,463,0.2453125,1920,471,0.68045388,2732,1859,0.134601317,2734,368,128,2,330,0,308,325,359,517,686,512,263,52,1995,1487,0,0.577177954,6187,3571,0.47809924,6187,2958,0.323076923,455,147,595447.96,2328.23,0,275263.8,317855.93,611472.69,0,439443.11,165751.2
227132.02,22816.28,0,156413.72,47902.02,0.316014235,1405,444,0.320075758,1584,507,0.659744409,626,413,105671.19,0.325552313,2399,781,0.327636515,2399,786,0.416419387,3033,1263,0.160315375,3044,488,351,1,572,0,334,357,420,560,587,414,246,45,2291,1596,3,0,0,0,0,0,0,3.625,32,116,643113.67,1388.83,0,246817.17,394907.67,687261.26,0,456918.77,228572.55
179697.8,0,0,156333.11,23364.69,0.679558011,362,246,0.664907652,379,252,0.585492228,193,113,31577.92,0.496183206,524,260,0.503816794,524,264,0.345707657,862,298,0.181498829,854,155,23,1,137,0,105,134,206,195,162,60,17,1,581,460,0,0.771384137,1286,992,0.727060653,1286,935,1.15625,32,37,217618.2,0,0,63450.42,154167.78,253655.54,0,119053.72,134601.82
183600.48,2883.52,6.52,156194.95,24515.49,0.550102249,489,269,0.541338583,508,275,0.786206897,145,114,33646,0.563071298,547,308,0.564899452,547,309,0,496,0,0.212250712,702,149,24,0,111,0,103,89,134,153,149,111,35,12,509,412,0,0.97648686,723,706,0.934993084,723,676,0.044117647,68,3,177948.84,90,193.36,16635.95,161029.53,196043.71,193.36,92629.63,103220.72
178158.84,0,0,156180.64,21978.2,0.61971831,639,396,0.624242424,660,412,0.524528302,530,278,82286.41,0.352564103,1092,385,0.353479853,1092,386,0.245185185,1350,331,0.31381733,1281,402,117,0,335,0,216,255,259,252,161,56,7,0,970,688,0,0.353174603,252,89,0.30952381,252,78,2.357142857,56,132,394314.92,0,0,161145.77,233169.15,376528.28,0,265405.92,111122.36
194625.22,207,0,156142.1,38276.12,0,0,0,0.542694497,527,286,0,196,0,49856.37,0,592,0,0.430743243,592,255,0.416953036,873,364,0.241657077,869,210,98,0,200,0,97,112,141,142,190,136,72,20,671,537,0,0,111,0,0,111,0,0.508196721,122,62,198449.61,0,0,65165.63,133283.98,230425.27,0,94493.42,135931.85
245198.53,0,319,156111.23,88768.3,0.786238532,1090,857,0.783737024,1156,906,0.638932496,637,407,155543.09,0.377255331,1829,690,0.381629306,1829,698,0.380990737,2483,946,0.227892481,2567,585,232,2,458,2,376,345,459,549,552,332,120,20,1997,1449,1,0.909280501,2877,2616,0.820298922,2877,2360,0.490990991,222,109,874564.01,0,0,222915.05,651648.96,845304.58,0,344652.93,500651.65
183683.95,677.59,0,156045.2,26961.16,0.466666667,945,441,0.47718254,1008,481,0.695238095,210,146,35292.76,0.40228013,1228,494,0.405537459,1228,498,0.55410691,1534,850,0.233055266,1918,447,155,1,382,1,146,180,224,298,547,390,129,33,1503,984,1,0.289855072,138,40,0.239130435,138,33,0.157142857,140,22,450949.87,0,0,231394,219555.87,451901.15,0,318794.57,132428.99
201058.78,0,0,156033.43,45025.35,0.070121951,328,23,0.095930233,344,33,0.722222222,18,13,3946.5,0.650130548,383,249,0.657963446,383,252,0.782312925,588,460,0.242225859,611,148,83,0,176,0,63,52,71,107,155,108,41,13,548,322,0,0.021789522,2157,47,0.018544274,2157,40,0.623076923,130,81,129618.92,0,1381.27,77466.63,50771.02,159568.84,1381.27,115272.71,42914.86
220898.68,0,0,156025.87,64872.81,0.458333333,144,66,0.448979592,147,66,0.006578947,152,1,28578.7,0.236734694,490,116,0.236734694,490,116,0.860125261,958,824,0.709821429,896,636,28,0,81,0,118,71,130,243,244,143,51,16,646,479,0,0.81043257,786,637,0.674300254,786,530,0.212121212,33,7,145776.69,0,0,74598.84,71177.85,208966.99,0,142520.53,66446.46
173523.95,0,0,155925.03,17598.92,0,3,0,0,583,0,0,595,0,0,0,1794,0,0,1794,0,0.296384396,2102,623,0.560685388,2101,1178,234,0,604,0,353,347,279,304,284,186,60,12,1592,1071,0,0.362971985,1642,596,0.346528624,1642,569,0.771653543,127,98,308021.67,0,0,243489.19,64532.48,264803.8,0,224643.1,40160.7
186540.7,4072.76,0,155729.79,26738.15,0.911111111,450,410,0.911646586,498,454,0.76340694,317,242,69293.81,0.306053812,892,273,0.30941704,892,276,0.58681672,1244,730,0.333068993,1261,420,73,0,171,0,118,123,150,262,347,236,168,33,990,690,1,0.883854499,1567,1385,0.811742183,1567,1272,0.566666667,180,102,408126.14,1509.04,0,103103.68,303513.42,387891.02,0,211537.23,176089.66
180433.86,3672.28,0,155725.28,21036.3,0.972835314,589,573,0.968646865,606,587,0.632835821,335,212,84337.3,0.328828829,888,292,0.328828829,888,292,0.358739837,984,353,0.253080569,1055,267,39,0,165,0,145,182,284,342,233,84,15,4,913,581,0,0.55,20,11,0.55,20,11,0.490196078,51,25,464365.01,100.48,0,132960.22,331304.31,521388.47,0,300319.72,221150.97
193263.76,0,-23.73,155715.58,37571.91,0.825046041,543,448,0.823104693,554,456,0.80733945,109,88,26796.87,0.495614035,456,226,0.495614035,456,226,0.128603104,451,58,0.266533066,499,133,34,0,96,0,73,77,85,175,166,81,49,5,530,311,0,0.885714286,595,527,0.858823529,595,511,0.44,25,11,213023.7,0,1357.22,8583.82,203082.66,276070.25,1357.22,68040.93,206672.1
182086.78,0,0,155701.26,26385.52,0.894495413,218,195,0.883802817,284,251,0.288888889,180,52,47643.69,0.29528536,403,119,0.29528536,403,119,0.399103139,446,178,0.203319502,482,98,10,1,78,0,96,59,85,171,163,56,24,6,438,312,1,1,43,43,0.953488372,43,41,2.181818182,55,120,200729.76,0,0,52377.69,148352.07,142272.57,0,15765.32,126507.25
193365.26,17088.04,0,155663.38,20613.84,0.685672515,684,469,0.677419355,744,504,0.7359375,640,471,121433.32,0.339463602,1305,443,0.344061303,1305,449,0.321167883,1781,572,0.153050109,1836,281,159,0,383,0,197,335,387,366,311,185,58,11,1430,962,0,0.840909091,44,37,0.818181818,44,36,0.649681529,157,102,595846.88,982.65,191.86,196043.8,398628.57,573793.16,191.86,315202.62,256961.86
179288.72,0,317.46,155488.26,23483,0.783181358,987,773,0.747714808,1094,818,0.54969574,493,271,127777.58,0.383306321,1234,473,0.386547812,1234,477,0.159559835,1454,232,0.172189734,1539,265,30,0,134,0,246,335,438,444,352,143,28,5,1137,1022,2,0.799070248,1936,1547,0.752066116,1936,1456,0,71,0,728733.02,0,14798.15,132918.26,581016.61,768161.52,14798.15,369190.64,384172.73
200541.21,883.67,0,155452.1,44205.44,0.167304015,1046,175,0.170620438,1096,187,0.697740113,354,247,54899.64,0.550991501,1412,778,0.551699717,1412,779,0.415294118,1700,706,0.164391691,1685,277,138,0,363,0,220,226,273,364,380,241,87,11,1402,901,1,0.662615741,3456,2290,0.540219907,3456,1867,0,328,0,446891,0,0,252781.67,194109.33,433534.24,0,251729.71,181804.53
244979.61,0,0,155413.27,89566.34,0.792079208,101,80,0.704918033,122,86,0.358139535,215,77,22141.1,0.167381974,466,78,0.17167382,466,80,0,446,0,0.925690021,471,436,13,0,28,0,113,136,108,79,44,18,3,0,321,221,1,0.779286927,589,459,0.713073005,589,420,0.2,5,1,54027.53,0,0,305,53722.53,195726.99,0,115067.67,80659.32
188719.65,0,0,155384.52,33335.13,0.48771022,773,377,0.513691128,913,469,0.716981132,318,228,36501.38,0.423046567,1267,536,0.428571429,1267,543,0.53887762,1479,797,0.237668161,1784,424,115,2,338,1,166,182,182,292,439,338,174,30,1339,920,2,0.515957447,376,194,0.414893617,376,156,0.076335878,262,20,410425.58,0,16,212514.2,197895.38,367146.35,16,233893.61,133236.74
218090.51,0,0,155317.39,62773.12,0.481605351,598,288,0.465539662,769,358,0.796666667,300,239,69985.05,0.389359129,827,322,0.391777509,827,324,0.588021779,1653,972,0.151311775,1639,248,77,0,200,0,142,146,176,278,366,342,296,82,1291,814,2,0.763670065,2158,1648,0.742817424,2158,1603,0.082142857,280,23,404807.59,0,0,153092.19,251715.4,432388.67,0,280003.81,152384.86
197804.92,17447.32,14,155270.45,25073.15,0.740875912,548,406,0.734094617,613,450,0.598607889,431,258,84304.09,0.253224711,1473,373,0.259334691,1473,382,0.607106599,1970,1196,0.261003071,1954,510,139,0,506,0,248,241,422,525,291,141,31,8,1544,1007,3,0.611707317,4100,2508,0.577560976,4100,2368,0.5,8,4,500006.13,0,0,160542.6,339463.53,514957.05,0,288283.02,216866.62
232927.84,0,0,155135.57,77792.27,0.897492625,1356,1217,0.882692308,1560,1377,0.602693603,297,179,52145.17,0.496018203,879,436,0.503981797,879,443,0.123096447,788,97,0.512595838,913,468,12,0,114,6,334,375,362,396,316,72,9,1,1269,734,11,0.532879819,1764,940,0.448979592,1764,792,8.333333333,3,25,557360.71,0,170,49938.97,507251.74,615087.6,165,-119785.19,734707.79
174744.31,0,0,155097.15,19647.16,0.488616462,571,279,0.505279035,663,335,0.6692607,257,172,44899.98,0.481682497,737,355,0.504748982,737,372,0.734965035,1430,1051,0.19266055,1526,294,85,0,262,0,229,229,273,367,286,141,55,11,1169,770,0,0.803738318,1498,1204,0.746995995,1498,1119,9,19,171,801545.28,0,0,343217.1,458328.18,786616.14,0,411853.42,374762.72
173046.07,0,0,155061.62,17984.45,0.724867725,378,274,0.698296837,411,287,0.694444444,360,250,46351.48,0.426494346,619,264,0.429725363,619,266,0.16117851,577,93,0.169877408,571,97,21,0,153,3,131,65,131,194,79,29,11,2,470,348,4,0.66591676,889,592,0.624296963,889,555,0,0,1,168747.81,0,0,36331.69,132416.12,225680.39,0,159168.12,66512.27
178910.16,0,0,155028.68,23881.48,0.779503106,966,753,0.780626781,1053,822,0.771879484,697,538,177852.37,0.494475138,1448,716,0.5,1448,724,0.147158815,2059,303,0.166744731,2135,356,178,0,427,1,280,430,508,511,360,96,19,7,1554,1264,0,0.440425842,6857,3020,0.323610909,6857,2219,0.173913043,161,28,636226.77,0,0,148573.53,487653.24,762984.62,0,286752.38,476232.24
170027.84,0,0,154900.24,15127.6,0.56979405,437,249,0.527777778,504,266,0.090425532,188,17,27427.12,0.314930991,797,251,0.314930991,797,251,0.34954955,555,194,0.062622309,511,32,32,0,126,1,84,100,114,172,176,146,55,10,602,414,0,0.517133956,1284,664,0.239096573,1284,307,0.14516129,124,18,104202.81,0,0,20031.76,84171.05,274368.46,0,173494.61,100873.85
157462.64,0,0,154699.33,2763.31,0.909395973,298,271,0.905660377,318,288,0.779310345,145,113,34792.23,0.439909297,441,194,0.453514739,441,200,0.125760649,493,62,0.778884462,502,391,15,0,61,0,78,89,109,168,87,14,1,0,354,268,0,0.967213115,488,472,0.93647541,488,457,0,36,0,185242.05,0,0,67343.54,117898.51,119734.53,0,76878.6,42855.93
164195.85,2397.2,0,154657.51,7141.14,0.705128205,312,220,0.697329377,337,235,0.555555556,153,85,20429.1,0.271870794,743,202,0.275908479,743,205,0.450728363,1167,526,0.180899908,1089,197,102,0,184,0,140,125,122,186,239,151,63,9,767,554,0,0.708994709,1701,1206,0.660199882,1701,1123,1.284848485,165,212,293502.03,0,0,166450.83,127051.2,267187.1,0,173972.05,92992.55
169894.31,0,0,154648.08,15246.23,0.892361111,1152,1028,0.875688434,1271,1113,0.662698413,504,334,101237.55,0.405717427,1819,738,0.411214953,1819,748,0.352448169,2267,799,0.247867086,2227,552,114,0,434,0,324,312,380,578,384,136,44,14,1695,1025,0,0.427640156,6136,2624,0.372718383,6136,2287,2.544303797,79,201,676368.45,0,0,228132.89,448235.56,660606.91,0,445414.67,218476.16
242520.85,59864.09,571.49,154636.66,27448.61,0.71092952,979,696,0.714011516,1042,744,0.419689119,386,162,67063.37,0.514372163,1322,680,0.518154312,1322,685,0.25,1504,376,0.266396214,1479,394,53,0,292,1,268,299,345,504,288,87,22,2,1312,849,0,0.601578586,2914,1753,0.548043926,2914,1597,0.098360656,122,12,441073.6,0,140,173070.84,267862.76,412993.74,140,163285.78,246495.38
211293.85,10781.88,0,154607.13,45904.84,0.701111111,900,631,0.716504854,1030,738,0.689956332,458,316,82234.07,0.327868852,1830,600,0.33442623,1830,612,0.431606906,2259,975,0.185152452,2263,419,163,4,304,0,221,338,348,440,558,446,195,47,1887,1177,0,0.886679174,2665,2363,0.872045028,2665,2324,0.053763441,279,15,753208.34,450,37.85,294235.83,458484.66,761088.77,37.85,294469.36,464367.52
311177.38,123462.12,0,154555.96,33159.3,0.312865497,342,107,0.132897603,918,122,0.636363636,242,154,44382.2,0.194468453,1157,225,0.204840104,1157,237,0.457099849,1993,911,0.238295634,1901,453,243,4,595,0,255,250,227,331,381,248,132,38,1689,1016,0,0.216875872,8604,1866,0.160041841,8604,1377,1.694063927,219,371,394340.88,282.26,0,237262.19,156796.43,347099.84,0,256829.92,80552.05
195248.16,6477.88,92.81,154548.14,34129.33,0.776595745,846,657,0.767123288,1095,840,0.578651685,356,206,116887.92,0.242597403,1925,467,0.256103896,1925,493,0.315030247,2149,677,0.186206897,2175,405,231,1,587,0,265,335,569,585,297,157,60,9,1750,1346,0,0.806060606,3300,2660,0.72,3300,2376,0.137931034,174,24,622540.58,114.54,0,240974.56,381451.48,654661.09,0,334853.9,320100.67
198554.47,4490.7,6,154439.19,39618.58,0.69626556,1205,839,0.671052632,1368,918,0,412,0,56953.98,0.269875608,1849,499,0.287723094,1849,532,0.17101227,2608,446,0.08921792,2634,235,165,1,448,2,308,305,384,587,613,467,253,54,2024,1563,0,0.809147374,3542,2866,0.770186335,3542,2728,0.798319328,238,190,789614.23,696.47,0,323255.87,465661.89,808237.67,0,385981.19,423654.86
251548.39,63214.79,571.49,154417.65,33344.46,0.720421394,1234,889,0.720090293,1329,957,0.509186352,381,194,69954.59,0.480889507,1439,692,0.487838777,1439,702,0.234646582,1726,405,0.308231173,1713,528,100,0,334,1,329,319,402,499,295,91,25,2,1440,957,0,0.687202178,2938,2019,0.614363513,2938,1805,0.208333333,120,25,519831.14,171.32,5.6,206664.21,312990.01,461424.68,5.6,158650.38,302407.49
203413.42,9017.84,0,154373.6,40021.98,0.597510373,723,432,0.624137931,870,543,0.688128773,497,342,90560.94,0.309222423,1659,513,0.320072333,1659,531,0.388087483,2149,834,0.19665272,2151,423,190,0,423,0,231,316,313,375,455,377,169,40,1712,1177,0,0.880602782,2588,2279,0.860123648,2588,2226,0.119402985,201,24,617477.69,761.14,118.58,247723.5,368874.47,636579.6,118.58,267815.39,369083.56
150439.49,8712.62,0,154331.45,-12604.58,0.529553679,829,439,0.526372443,929,489,0.740932642,193,143,69940.35,0.334680679,1237,414,0.336297494,1237,416,0.45508982,1670,760,0.098641465,1693,167,137,1,311,0,214,178,176,264,372,300,209,64,1314,913,0,0.857358112,1991,1707,0.817177298,1991,1627,0.094202899,276,26,524660.57,0,35,178231.74,346393.83,558863.2,35,328037.34,230353.61
169942.49,0,0,154328.57,15613.92,0.706642066,542,383,0.714038128,577,412,0.700374532,267,187,56473,0.418404908,815,341,0.42208589,815,344,0.111380145,826,92,0.160674157,890,143,42,0,141,0,91,135,220,158,179,114,21,5,689,417,0,0.744102931,1399,1041,0.704789135,1399,986,0.897435897,39,35,323588.01,0,0,99792.97,223795.04,362644.85,0,238820.65,123824.2
193145.28,16519.45,0,154182.89,22442.94,0.717598909,733,526,0.701397713,787,552,0.694533762,622,432,123795.94,0.339691856,1363,463,0.344827586,1363,470,0.269090909,1925,518,0.16070529,1985,319,229,0,469,0,237,312,396,418,291,157,42,10,1528,1033,0,0.941176471,34,32,0.882352941,34,30,0.382352941,170,65,631384.91,859.36,215.18,220650.24,409660.13,631164.43,215.18,357582.85,273075.63
178841.35,5935.16,75,154094.36,18736.83,0.802056555,389,312,0.802056555,389,312,0.462962963,162,75,49752.5,0.341578327,849,290,0.341578327,849,290,0.316733068,1004,318,0.502439024,1025,515,110,0,172,0,205,171,187,210,104,56,15,1,687,544,0,0.820610687,1572,1290,0.750636132,1572,1180,0.586956522,46,27,278486.68,0,21.9,116505.34,161959.44,271459.39,21.9,106863.49,163636.08
177727.33,2908.83,0,154082.3,20736.2,0.493562232,466,230,0.49287169,491,242,0.755351682,327,247,68536.07,0.347003155,634,220,0.348580442,634,221,0.387700535,748,290,0.117117117,777,91,11,0,118,1,111,78,131,291,265,158,43,5,753,459,0,0.23655914,3627,858,0.212020954,3627,769,0,105,0,290194.62,25,0,62172.26,227997.36,264155.62,0,107594.52,156246.42
186402.8,3326.52,0,154026.72,29049.56,0.946022727,352,333,0.945504087,367,347,0.857142857,133,114,30485.74,0.341853035,626,214,0.346645367,626,217,0.286563615,841,241,0.23286052,846,197,46,0,96,0,123,93,146,189,189,110,22,9,632,391,0,0.786958966,1779,1400,0.611579539,1779,1088,0,0,0,282084.09,0,0,60928.52,221155.57,332279.55,0,156067.71,175876.45
167873,0,0,153937,13936,0,0,0,0,1,0,0,181,0,0,0,658,0,0,658,0,0,639,0,0.867952522,674,585,7,0,64,0,82,70,126,163,109,45,7,4,407,270,0,0.538461538,1170,630,0.455555556,1170,533,0,0,0,24354,0,0,0,24354,45916,0,32045,13871
183698.21,0,16.73,153904.76,29776.72,0.678057554,556,377,0.663282572,591,392,0.632653061,588,372,73868.45,0.274897681,1466,403,0.275579809,1466,404,0.334705075,1458,488,0.118446602,1545,183,54,0,229,0,208,201,229,442,424,237,117,29,1260,904,6,0.736272545,2495,1837,0.666132265,2495,1662,0.04587156,109,5,385870.75,0,199.46,128559.63,257111.66,566153.09,216.19,290892.71,275044.19
154801.94,1155.77,0,153896.03,-249.86,0.936868687,396,371,0.933333333,450,420,0.74025974,154,114,38543.29,0.472545757,601,284,0.490848586,601,295,0.127565982,682,87,0.742983752,677,503,35,0,107,0,103,159,179,168,78,20,3,0,473,379,0,0.883355177,763,674,0.855832241,763,653,0,47,0,219163.73,0,0,78614.52,140549.21,245085.8,0,197478.79,46703.85
181735.23,12030.97,0,153815.6,15888.66,0.817245817,777,635,0.817625459,817,668,0.65701559,449,295,73023.17,0.395191585,1331,526,0.398196844,1331,530,0.241956242,1554,376,0.418132612,1478,618,73,0,329,0,197,241,384,365,175,95,19,2,1132,748,0,0.724894909,2141,1552,0.622139187,2141,1332,2.432432432,37,90,506494.77,97.35,0,139184,367213.42,442857.32,0,262202.46,178402.37
172964.48,0,0,153792.03,19172.45,0,0,0,0,1,0,0,80,0,196168.74,0,238,0,0,238,0,0.006993007,1573,11,0.291474654,1736,506,466,0,376,0,186,240,337,346,176,47,7,0,1275,905,2,0.651685393,89,58,0.640449438,89,57,0,3,0,728731.92,0,0,64912.46,663819.46,849339.27,0,336713.2,512626.07
194576.84,4199.49,0,153777.46,36599.89,0.094397544,1303,123,0.098591549,1349,133,0.677804296,419,284,54248.37,0.558295964,1784,996,0.558295964,1784,996,0.335727969,2088,701,0.160154366,2073,332,409,0,553,0,220,217,283,377,341,208,85,6,1615,1084,0,0.747167868,3884,2902,0.576725026,3884,2240,0,324,0,462824.36,494,0,277706.3,184624.06,512578.09,0,331135.19,179701.22
217087.83,12616.83,0,153715.13,50755.87,0.703910615,1253,882,0.693931398,1516,1052,0.688836105,421,290,97925.62,0.453638498,1704,773,0.475938967,1704,811,0.488684311,2607,1274,0.179684494,2599,467,444,1,656,0,282,262,356,470,579,424,174,26,2129,1545,4,0.520205601,5642,2935,0.427685218,5642,2413,0.756563246,419,317,742415.18,19.84,0,241614.26,500781.08,766843.62,0,408708.74,354028.08
200354.01,3136.96,19.46,153591.7,43605.89,0.720930233,516,372,0.713774597,559,399,0.791666667,240,190,37390.01,0.367323291,863,317,0.368482039,863,318,0.487866109,1195,583,0.20228385,1226,248,79,1,268,0,143,116,175,181,225,281,141,31,943,698,1,0.517905275,2597,1345,0.477474008,2597,1240,0.338461538,195,66,339288.05,0,60.41,127700.55,211527.09,328688.19,60.41,167868.26,160759.52
181214.11,0,0,153494.73,27719.38,0.701657459,1086,762,0.69527897,1165,810,0.696969697,396,276,87809.76,0.520570949,1191,620,0.52225021,1191,622,0.415107914,1390,577,0.493604214,1329,656,71,0,283,0,315,252,301,284,211,92,31,4,1046,798,0,0.889840881,817,727,0.854345165,817,698,7.5,4,30,529372.1,0,35,232202.2,297134.9,495211.58,35,325750.96,169425.62
